model,displayed_validity,magnitude,condition,response_count,response_rate,mean_rt,false_alarm_rate,dprime,criterion
vda4_crossattn1_grid2x2_seed1,1.0,9.0,valid,97,0.3233333333333333,5.402061855670103,0.08,0.9389827808458786,0.9262556025267282
vda4_crossattn1_grid2x2_seed1,1.0,9.0,invalid,61,0.20333333333333334,5.409836065573771,0.08,0.5694539407069049,1.111020022596215
vda4_crossattn1_grid2x2_seed1,1.0,12.0,valid,155,0.5166666666666667,5.341935483870968,0.08,1.437397375446305,0.677048305226515
vda4_crossattn1_grid2x2_seed1,1.0,12.0,invalid,112,0.37333333333333335,5.446428571428571,0.08,1.073820398896694,0.8588367935013206
vda4_crossattn1_grid2x2_seed1,1.0,15.0,valid,222,0.74,5.351351351351352,0.08,2.0366361757232996,0.37742890508801763
vda4_crossattn1_grid2x2_seed1,1.0,15.0,invalid,154,0.5133333333333333,5.558441558441558,0.08,1.4290638303490995,0.6812150777751178
vda4_crossattn1_grid2x2_seed1,1.0,18.0,valid,253,0.8433333333333334,5.241106719367589,0.08,2.3992574834371236,0.1961182512311057
vda4_crossattn1_grid2x2_seed1,1.0,18.0,invalid,203,0.6766666666666666,5.413793103448276,0.08,1.8525112050534567,0.4694913904229392
vda4_crossattn1_grid2x2_seed1,1.0,22.0,valid,292,0.9733333333333334,5.154109589041096,0.08,3.3030728387712047,-0.25578942643593494
vda4_crossattn1_grid2x2_seed1,1.0,22.0,invalid,269,0.8966666666666666,5.356877323420075,0.08,2.651233162774097,0.07013041156261901
vda4_crossattn1_grid2x2_seed1,1.0,26.0,valid,296,0.9866666666666667,5.0608108108108105,0.08,3.567155158306755,-0.38783058620371
vda4_crossattn1_grid2x2_seed1,1.0,26.0,invalid,288,0.96,5.184027777777778,0.08,3.128967528399323,-0.16873677124999387
vda4_crossattn1_grid2x2_seed1,1.0,30.0,valid,300,1.0,5.026666666666666,0.08,4.331978841767183,-0.7702424279339241
vda4_crossattn1_grid2x2_seed1,1.0,30.0,invalid,299,0.9966666666666667,5.120401337792642,0.08,3.972726795866274,-0.5906164049834696
