assay,condition,source,displayed_validity,frame,metric,mean,sem,trials
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,target_selectivity,0.006644532626622863,1.800064803676375e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,target_selectivity,-0.0028928559621509086,0.017653662674292966,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,target_selectivity,-0.004571120084676521,0.019760449528541765,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,target_selectivity,-0.012438198468280334,0.020344854568666415,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,target_selectivity,-0.0016850773822880052,0.0231600704695888,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,max_raw_patch,0.0005371913575800136,0.0,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,max_raw_patch,0.7488951024818865,1.4074529180808346e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,max_raw_patch,0.00010162341261358658,1.3974724434200359e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,max_raw_patch,0.10292759027409677,0.0029043555437541363,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,max_raw_patch,0.0590548068988331,0.0020416876653744994,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,max_raw_patch,0.044183273861563066,0.0017319254723764093,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,max_raw_patch,0.026234146693155935,0.0020747614787338946,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,max_conditional_patch,0.26825102701975817,1.1390647892519137e-17,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,max_conditional_patch,0.7521040331449135,2.8226141794626043e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,max_conditional_patch,0.2672158573448647,1.5169982147419044e-06,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,max_conditional_patch,0.41752760410775186,0.009600504130507032,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,max_conditional_patch,0.44542320879078395,0.011228743438113253,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,max_conditional_patch,0.4471186186551059,0.010993145158821849,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,max_conditional_patch,0.47422102190025606,0.01351831611066997,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,normalized_entropy,0.9990166238567765,1.594690704952679e-16,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,normalized_entropy,0.6001133371379581,4.493593204527691e-05,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,normalized_entropy,0.9991528456740905,1.4135506458284078e-07,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,normalized_entropy,0.9169567505582504,0.0057723300319482175,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,normalized_entropy,0.8872546731048258,0.007870215396854804,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,normalized_entropy,0.8814122838593551,0.00743318117807675,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,normalized_entropy,0.8494243576113482,0.010352657068227201,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,0,effective_locations,3.9945507199973203,2.7337554942045927e-16,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,1,effective_locations,2.2977581257079707,0.0001431262862528234,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,2,effective_locations,3.9953051363231826,7.829189040486268e-07,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,3,effective_locations,3.5757375318059808,0.028053644811716884,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,4,effective_locations,3.440191093412857,0.03638038393899627,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,5,effective_locations,3.4106695338678286,0.03486497890812243,96
cue_proportion_nochange,interrupted_noisy,current_image_keys,0.5,6,effective_locations,3.278045647690496,0.04650274571720781,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,source_share,0.99799744784832,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,source_share,0.004266442866537545,3.8601408302768506e-05,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,source_share,0.9996196995780338,5.228224913295937e-06,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,source_share,0.7536362016689964,0.004974972049063608,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,source_share,0.8681531789770816,0.0032237304775295395,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,source_share,0.9028867457576174,0.0024234158375854875,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,source_share,0.9474457502525032,0.0036956166140292295,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,cue_raw,0.24949936196208,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,cue_raw,0.0010931214139494234,2.1228753678429152e-05,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,cue_raw,0.1237766587776908,0.002440590479421117,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,cue_raw,0.20821496902499348,0.0016922405352808748,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,cue_raw,0.32875752452916157,0.009968164611907231,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,cue_raw,0.3703516290988773,0.010752805547809201,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,cue_raw,0.4855678517972895,0.025552018441789805,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,cue_conditional,0.25,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,cue_conditional,0.2560435457180624,0.004280589871034633,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,cue_conditional,0.1238245015818676,0.00244196070434862,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,cue_conditional,0.27676053823664204,0.0021994965966634795,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,cue_conditional,0.3779362105304634,0.011240256678960727,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,cue_conditional,0.4092323879811414,0.011594676904289744,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,cue_conditional,0.5083338016398037,0.025637883868731337,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,target_raw,0.24949936196208,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,target_raw,0.0010931214139494234,2.1228753678429152e-05,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,target_raw,0.1237766587776908,0.002440590479421117,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,target_raw,0.20821496902499348,0.0016922405352808748,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,target_raw,0.32875752452916157,0.009968164611907231,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,target_raw,0.3703516290988773,0.010752805547809201,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,target_raw,0.4855678517972895,0.025552018441789805,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,target_conditional,0.25,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,target_conditional,0.2560435457180624,0.004280589871034633,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,target_conditional,0.1238245015818676,0.00244196070434862,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,target_conditional,0.27676053823664204,0.0021994965966634795,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,target_conditional,0.3779362105304634,0.011240256678960727,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,target_conditional,0.4092323879811414,0.011594676904289744,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,target_conditional,0.5083338016398037,0.025637883868731337,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,target_selectivity,0.0,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,target_selectivity,0.008058060957416584,0.005707453161379508,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,target_selectivity,-0.16823399789084323,0.003255947605798161,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,target_selectivity,0.03568071764885599,0.002932662128884639,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,target_selectivity,0.1705816140406179,0.01498700890528097,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,target_selectivity,0.21230985064152175,0.015459569205719663,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,target_selectivity,0.3444450688530713,0.03418384515830845,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,max_raw_patch,0.24949936196208,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,max_raw_patch,0.001291653959431945,1.7193459735814315e-05,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,max_raw_patch,0.3610465480014682,0.0042010001559034,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,max_raw_patch,0.21091372100636363,0.0014655663764820612,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,max_raw_patch,0.34895490036190796,0.007681841768404667,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,max_raw_patch,0.3872946984677886,0.008533611855650446,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,max_raw_patch,0.5659020097615818,0.019743132783294638,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,max_conditional_patch,0.25,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,max_conditional_patch,0.30257622357390457,0.0027233655837433754,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,max_conditional_patch,0.3611831338075304,0.004201836317442911,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,max_conditional_patch,0.2803296063790734,0.0018356416156222208,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,max_conditional_patch,0.4017157914845497,0.008610351368109028,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,max_conditional_patch,0.4284360794293862,0.009135431231420223,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,max_conditional_patch,0.5928849876296979,0.01915883889134852,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,normalized_entropy,1.0,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,normalized_entropy,0.990328167031635,0.0007249264793636798,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,normalized_entropy,0.9487620652814166,0.0021028638395305024,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,normalized_entropy,0.9966496222087402,0.0004196308818988057,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,normalized_entropy,0.9339978899689895,0.005734848450514433,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,normalized_entropy,0.9176907984970272,0.006042348973352936,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,normalized_entropy,0.714745908251499,0.024112975493392422,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,0,effective_locations,4.0,0.0,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,1,effective_locations,3.9469145746238543,0.003945160651731256,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,2,effective_locations,3.7272260530937067,0.01075102199688753,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,3,effective_locations,3.9815281407696848,0.0022892590724827495,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,4,effective_locations,3.660845139722385,0.027633221997519306,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,5,effective_locations,3.5802881773601953,0.02897266485480918,96
cue_proportion_nochange,interrupted_noisy,previous_hidden_state_keys,0.5,6,effective_locations,2.8216307631108126,0.07837718590952918,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,source_share,0.003932131236069836,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,source_share,0.622711677919142,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,source_share,0.017436153546441346,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,source_share,0.2578398692664147,0.003449351311580996,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,source_share,0.1256694936673739,0.0030984944834933988,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,source_share,0.10109124655355117,0.003320231228445375,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,source_share,0.143823783269454,0.008370878294714886,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,cue_raw,0.0009544016065774485,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,cue_raw,0.6095771335531026,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,cue_raw,0.004296105063986033,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,cue_raw,0.06561801667461016,0.0025452070173828797,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,cue_raw,0.031958600241826694,0.0014123804543906572,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,cue_raw,0.024893135607271688,0.0010969742321668896,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,cue_raw,0.033535322608258866,0.0025174755234300184,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,cue_conditional,0.2427186554260006,5.695323946259569e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,cue_conditional,0.9789075027307493,1.1390647892519137e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,cue_conditional,0.24639064186624185,2.8476619731297843e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,cue_conditional,0.25502408002118443,0.009191755639642234,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,cue_conditional,0.2590061653899578,0.010954990706939855,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,cue_conditional,0.2521777851133568,0.00918055841529089,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,cue_conditional,0.23591182932022844,0.01087949365177311,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,target_raw,0.0009544016065774485,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,target_raw,0.6095771335531026,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,target_raw,0.004296105063986033,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,target_raw,0.06561801667461016,0.0025452070173828797,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,target_raw,0.031958600241826694,0.0014123804543906572,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,target_raw,0.024893135607271688,0.0010969742321668896,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,target_raw,0.033535322608258866,0.0025174755234300184,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,target_conditional,0.2427186554260006,5.695323946259569e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,target_conditional,0.9789075027307493,1.1390647892519137e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,target_conditional,0.24639064186624185,2.8476619731297843e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,target_conditional,0.25502408002118443,0.009191755639642234,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,target_conditional,0.2590061653899578,0.010954990706939855,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,target_conditional,0.2521777851133568,0.00918055841529089,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,target_conditional,0.23591182932022844,0.01087949365177311,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,target_selectivity,-0.009708459431999153,1.9577676065267264e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,target_selectivity,0.9718766703076662,1.0251583103267223e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,target_selectivity,-0.00481247751167746,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,target_selectivity,0.006698773361579194,0.012255674186189641,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,target_selectivity,0.012008220519943552,0.014606654275919805,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,target_selectivity,0.0029037134844757373,0.012240744553721188,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,target_selectivity,-0.018784227573028677,0.014505991535697479,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,max_raw_patch,0.0010343765170546249,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,max_raw_patch,0.6095771335531026,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,max_raw_patch,0.004534045292530209,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,max_raw_patch,0.09391117162401012,0.0020639308887347636,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,max_raw_patch,0.04850722033006605,0.0015708149063843925,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,max_raw_patch,0.03790368765961224,0.0013859184678574768,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,max_raw_patch,0.058363114969931,0.003676634655251239,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,max_conditional_patch,0.26305747569312715,5.1257915516336117e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,max_conditional_patch,0.9789075027307493,1.1390647892519137e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,max_conditional_patch,0.26003701335009066,5.695323946259568e-17,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,max_conditional_patch,0.36280398721536206,0.005665922505526592,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,max_conditional_patch,0.3844241519069562,0.006849608972254491,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,max_conditional_patch,0.3740237144330349,0.006669450048006199,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,max_conditional_patch,0.4020700416098349,0.007728995357029247,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,normalized_entropy,0.9990009113721025,2.0503166206534447e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,normalized_entropy,0.09031492690993738,1.4238309865648922e-18,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,normalized_entropy,0.9994610710106526,1.4807842260274878e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,normalized_entropy,0.9591577045577576,0.002829525707626089,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,normalized_entropy,0.9419834025988542,0.004053204570127264,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,normalized_entropy,0.9509920383078754,0.0036356133163499764,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,normalized_entropy,0.9280670244485446,0.00488141303728218,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,0,effective_locations,3.994463711126229,0.0,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,1,effective_locations,1.1333785893092412,2.2781295785038274e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,2,effective_locations,3.997012659205438,3.189381409905358e-16,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,3,effective_locations,3.7825537014575996,0.014645918152201998,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,4,effective_locations,3.6963316128629735,0.02026012766114854,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,5,effective_locations,3.741696617277712,0.018345876991899678,96
cue_proportion_nochange,historical_clean,current_image_keys,0.75,6,effective_locations,3.6280789094704318,0.023806852397082086,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,source_share,0.9960678964853287,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,source_share,0.3772882306948304,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,source_share,0.9825638830661774,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,source_share,0.7421601273235865,0.0034493515786846083,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,source_share,0.8743305069704851,0.0030984939620836566,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,source_share,0.898908749356148,0.003320231249370392,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,source_share,0.8561762176638391,0.00837087810769773,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,cue_raw,0.24901697412133217,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,cue_raw,0.0947809861972928,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,cue_raw,0.47856564819812775,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,cue_raw,0.3340525592599685,0.0025050729939339552,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,cue_raw,0.4653234360739589,0.011124414110385833,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,cue_raw,0.47033552336506546,0.01337028224180922,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,cue_raw,0.4795006611578477,0.02454002498631749,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,cue_conditional,0.25,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,cue_conditional,0.25121638706497745,6.264856340885524e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,cue_conditional,0.4870580492992697,3.417194367755741e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,cue_conditional,0.44974528516468165,0.0019634094566064377,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,cue_conditional,0.5303349371952143,0.011711305093054479,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,cue_conditional,0.5207863739184001,0.01379885837650639,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,cue_conditional,0.5475216162682826,0.02442947055110066,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,target_raw,0.24901697412133217,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,target_raw,0.0947809861972928,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,target_raw,0.47856564819812775,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,target_raw,0.3340525592599685,0.0025050729939339552,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,target_raw,0.4653234360739589,0.011124414110385833,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,target_raw,0.47033552336506546,0.01337028224180922,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,target_raw,0.4795006611578477,0.02454002498631749,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,target_conditional,0.25,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,target_conditional,0.25121638706497745,6.264856340885524e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,target_conditional,0.4870580492992697,3.417194367755741e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,target_conditional,0.44974528516468165,0.0019634094566064377,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,target_conditional,0.5303349371952143,0.011711305093054479,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,target_conditional,0.5207863739184001,0.01379885837650639,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,target_conditional,0.5475216162682826,0.02442947055110066,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,target_selectivity,0.0,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,target_selectivity,0.0016218494199691236,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,target_selectivity,0.31607739906569327,7.973453524763395e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,target_selectivity,0.2663270468862418,0.00261787927547525,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,target_selectivity,0.3737799162602853,0.015615073457405978,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,target_selectivity,0.3610484985578665,0.01839847783534185,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,target_selectivity,0.3966954883577097,0.032572627401467553,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,max_raw_patch,0.24901697412133217,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,max_raw_patch,0.09758275654166937,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,max_raw_patch,0.47856564819812775,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,max_raw_patch,0.3340525592599685,0.0025050729939339552,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,max_raw_patch,0.46671139107396203,0.010883339020514762,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,max_raw_patch,0.4743486281173925,0.012771086966235905,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,max_raw_patch,0.5185917906346731,0.0212192616866867,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,max_conditional_patch,0.25,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,max_conditional_patch,0.2586424611283437,3.417194367755741e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,2,max_conditional_patch,0.4870580492992697,3.417194367755741e-17,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,3,max_conditional_patch,0.44974528516468165,0.0019634094566064377,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,4,max_conditional_patch,0.5319532587230117,0.011417515090416617,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,5,max_conditional_patch,0.5253679614211556,0.013098928489067787,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,6,max_conditional_patch,0.5930567606715909,0.019895774818120077,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,0,normalized_entropy,1.0,0.0,96
cue_proportion_nochange,historical_clean,previous_hidden_state_keys,0.75,1,normalized_entropy,0.999560071240153,1.3668777471022964e-16,96
