model,displayed_validity,magnitude,condition,response_count,response_rate,mean_rt,false_alarm_rate,dprime,criterion
vda4_affine_ew_grid4x4_seed0,0.25,30.0,valid,299,0.9966666666666667,5.0200668896321075,0.08333333333333333,3.9510006325101052,-0.601479486661554
vda4_affine_ew_grid4x4_seed0,0.25,30.0,invalid,300,1.0,5.043333333333333,0.08333333333333333,4.310252678411015,-0.7811055096120085
vda4_affine_ew_grid4x4_seed0,0.5,0.0,valid,26,0.08666666666666667,5.653846153846154,0.07333333333333333,0.0883693769493279,1.3971092425643545
vda4_affine_ew_grid4x4_seed0,0.5,0.0,invalid,19,0.06333333333333334,5.894736842105263,0.07333333333333333,-0.07451328724497208,1.4785505746615044
vda4_affine_ew_grid4x4_seed0,0.5,3.0,valid,23,0.07666666666666666,5.782608695652174,0.07333333333333333,0.023141201687154167,1.4297233301954413
vda4_affine_ew_grid4x4_seed0,0.5,3.0,invalid,24,0.08,5.541666666666667,0.07333333333333333,0.04554693808935095,1.418520461994343
vda4_affine_ew_grid4x4_seed0,0.5,6.0,valid,55,0.18333333333333332,5.672727272727273,0.07333333333333333,0.5425156372822327,1.1700361123979022
vda4_affine_ew_grid4x4_seed0,0.5,6.0,invalid,31,0.10333333333333333,5.612903225806452,0.07333333333333333,0.18580776121458897,1.3483900504317239
vda4_affine_ew_grid4x4_seed0,0.5,9.0,valid,96,0.32,5.572916666666667,0.07333333333333333,0.9752667060062576,0.9536605780358897
vda4_affine_ew_grid4x4_seed0,0.5,9.0,invalid,67,0.22333333333333333,5.686567164179104,0.07333333333333333,0.6833841315738421,1.0996018652520974
vda4_affine_ew_grid4x4_seed0,0.5,12.0,valid,148,0.49333333333333335,5.527027027027027,0.07333333333333333,1.4246378235587889,0.728975019259624
vda4_affine_ew_grid4x4_seed0,0.5,12.0,invalid,122,0.4066666666666667,5.622950819672131,0.07333333333333333,1.2059650599695015,0.8383114010542677
vda4_affine_ew_grid4x4_seed0,0.5,15.0,valid,205,0.6833333333333333,5.360975609756098,0.07333333333333333,1.9166243300207197,0.4829817660286586
vda4_affine_ew_grid4x4_seed0,0.5,15.0,invalid,164,0.5466666666666666,5.512195121951219,0.07333333333333333,1.5581466777553503,0.6622205921613433
vda4_affine_ew_grid4x4_seed0,0.5,18.0,valid,260,0.8666666666666667,5.292307692307692,0.07333333333333333,2.546424561056517,0.16808165051076018
vda4_affine_ew_grid4x4_seed0,0.5,18.0,invalid,224,0.7466666666666667,5.330357142857143,0.07333333333333333,2.102772197613631,0.389907832232203
vda4_affine_ew_grid4x4_seed0,0.5,22.0,valid,288,0.96,5.170138888888889,0.07333333333333333,3.1745144664886737,-0.1459633022053184
vda4_affine_ew_grid4x4_seed0,0.5,22.0,invalid,272,0.9066666666666666,5.25,0.07333333333333333,2.753742671139481,0.0644225954692782
vda4_affine_ew_grid4x4_seed0,0.5,26.0,valid,298,0.9933333333333333,5.073825503355705,0.07333333333333333,3.8364940617701286,-0.47695309984604595
vda4_affine_ew_grid4x4_seed0,0.5,26.0,invalid,292,0.9733333333333334,5.123287671232877,0.07333333333333333,3.3486197768605557,-0.23301595739125947
vda4_affine_ew_grid4x4_seed0,0.5,30.0,valid,299,0.9966666666666667,5.0200668896321075,0.07333333333333333,4.018273733955625,-0.5678429359387941
vda4_affine_ew_grid4x4_seed0,0.5,30.0,invalid,299,0.9966666666666667,5.050167224080267,0.07333333333333333,4.018273733955625,-0.5678429359387941
vda4_affine_ew_grid4x4_seed0,0.75,0.0,valid,26,0.08666666666666667,5.6923076923076925,0.06666666666666667,0.13711960758003916,1.4214843578797103
vda4_affine_ew_grid4x4_seed0,0.75,0.0,invalid,24,0.08,5.666666666666667,0.06666666666666667,0.09429716872006222,1.4428955773096988
vda4_affine_ew_grid4x4_seed0,0.75,3.0,valid,16,0.05333333333333334,5.5625,0.06666666666666667,-0.10979372527168518,1.5449410243055723
vda4_affine_ew_grid4x4_seed0,0.75,3.0,invalid,23,0.07666666666666666,5.6521739130434785,0.06666666666666667,0.07189143231786543,1.454098445510797
vda4_affine_ew_grid4x4_seed0,0.75,6.0,valid,29,0.09666666666666666,5.586206896551724,0.06666666666666667,0.19705060912080707,1.3915188571093262
vda4_affine_ew_grid4x4_seed0,0.75,6.0,invalid,32,0.10666666666666667,5.71875,0.06666666666666667,0.2526663272508487,1.3637109980443054
vda4_affine_ew_grid4x4_seed0,0.75,9.0,valid,81,0.27,5.530864197530864,0.06666666666666667,0.8795405311868935,1.050273896076283
vda4_affine_ew_grid4x4_seed0,0.75,9.0,invalid,62,0.20666666666666667,5.67741935483871,0.06666666666666667,0.6754111213571499,1.152338600991155
vda4_affine_ew_grid4x4_seed0,0.75,12.0,valid,150,0.5,5.506666666666667,0.06666666666666667,1.4900441616697297,0.7450220808348649
vda4_affine_ew_grid4x4_seed0,0.75,12.0,invalid,109,0.36333333333333334,5.5504587155963305,0.06666666666666667,1.1416907031761836,0.919198810081638
vda4_affine_ew_grid4x4_seed0,0.75,15.0,valid,204,0.68,5.387254901960785,0.06666666666666667,1.9560713867024906,0.5120084683184845
vda4_affine_ew_grid4x4_seed0,0.75,15.0,invalid,162,0.54,5.493827160493828,0.06666666666666667,1.5901430967996524,0.6949726132699036
vda4_affine_ew_grid4x4_seed0,0.75,18.0,valid,253,0.8433333333333334,5.32806324110672,0.06666666666666667,2.4935546521571856,0.24326683559113682
vda4_affine_ew_grid4x4_seed0,0.75,18.0,invalid,204,0.68,5.450980392156863,0.06666666666666667,1.9560713867024906,0.5120084683184845
vda4_affine_ew_grid4x4_seed0,0.75,22.0,valid,293,0.9766666666666667,5.191126279863481,0.06666666666666667,3.451431232726354,-0.2356714546934474
vda4_affine_ew_grid4x4_seed0,0.75,22.0,invalid,269,0.8966666666666666,5.267657992565056,0.06666666666666667,2.7455303314941593,0.11727899592265012
vda4_affine_ew_grid4x4_seed0,0.75,26.0,valid,299,0.9966666666666667,5.063545150501672,0.06666666666666667,4.067023964586337,-0.5434678206234385
vda4_affine_ew_grid4x4_seed0,0.75,26.0,invalid,292,0.9733333333333334,5.0993150684931505,0.06666666666666667,3.397370007491267,-0.20864084207590383
vda4_affine_ew_grid4x4_seed0,0.75,30.0,valid,300,1.0,5.023333333333333,0.06666666666666667,4.426276010487245,-0.723093843573893
vda4_affine_ew_grid4x4_seed0,0.75,30.0,invalid,298,0.9933333333333333,5.067114093959732,0.06666666666666667,3.88524429240084,-0.4525779845306903
vda4_affine_ew_grid4x4_seed0,1.0,0.0,valid,22,0.07333333333333333,5.636363636363637,0.05333333333333334,0.15854395590239645,1.5205659089902168
vda4_affine_ew_grid4x4_seed0,1.0,0.0,invalid,18,0.06,5.444444444444445,0.05333333333333334,0.057220298756569754,1.57122773756313
vda4_affine_ew_grid4x4_seed0,1.0,3.0,valid,28,0.09333333333333334,5.535714285714286,0.05333333333333334,0.28738914684095285,1.4561433135209385
vda4_affine_ew_grid4x4_seed0,1.0,3.0,invalid,20,0.06666666666666667,5.35,0.05333333333333334,0.10979372527168518,1.5449410243055723
vda4_affine_ew_grid4x4_seed0,1.0,6.0,valid,54,0.18,5.648148148148148,0.05333333333333334,0.6885168510659486,1.2555794614084406
vda4_affine_ew_grid4x4_seed0,1.0,6.0,invalid,49,0.16333333333333333,5.6938775510204085,0.05333333333333334,0.6235133302085892,1.2880812218371203
vda4_affine_ew_grid4x4_seed0,1.0,9.0,valid,86,0.2866666666666667,5.534883720930233,0.05333333333333334,1.0387693716484918,1.080453201117169
vda4_affine_ew_grid4x4_seed0,1.0,9.0,invalid,64,0.21333333333333335,5.53125,0.05333333333333334,0.8081992791980404,1.1957382473423948
vda4_affine_ew_grid4x4_seed0,1.0,12.0,valid,137,0.45666666666666667,5.4963503649635035,0.05333333333333334,1.491365851964217,0.8541549609593064
vda4_affine_ew_grid4x4_seed0,1.0,12.0,invalid,107,0.3566666666666667,5.5046728971962615,0.05333333333333334,1.2337315301408454,0.9829721218709923
vda4_affine_ew_grid4x4_seed0,1.0,15.0,valid,224,0.7466666666666667,5.428571428571429,0.05333333333333334,2.2613161535160273,0.4691798101834012
vda4_affine_ew_grid4x4_seed0,1.0,15.0,invalid,149,0.49666666666666665,5.570469798657718,0.05333333333333334,1.5915101219985348,0.8040828259421475
vda4_affine_ew_grid4x4_seed0,1.0,18.0,valid,255,0.85,5.298039215686274,0.05333333333333334,2.631296980862662,0.284189396510084
vda4_affine_ew_grid4x4_seed0,1.0,18.0,invalid,209,0.6966666666666667,5.444976076555024,0.05333333333333334,2.11280629186783,0.5434347410075
vda4_affine_ew_grid4x4_seed0,1.0,22.0,valid,288,0.96,5.166666666666667,0.05333333333333334,3.33305842239107,-0.06669132425412017
vda4_affine_ew_grid4x4_seed0,1.0,22.0,invalid,262,0.8733333333333333,5.251908396946565,0.05333333333333334,2.7361787061968053,0.2317485338430123
vda4_affine_ew_grid4x4_seed0,1.0,26.0,valid,297,0.99,5.063973063973064,0.05333333333333334,3.8690436832263777,-0.3346839546717739
vda4_affine_ew_grid4x4_seed0,1.0,26.0,invalid,292,0.9733333333333334,5.1506849315068495,0.05333333333333334,3.5071637327629523,-0.15374397944006124
vda4_affine_ew_grid4x4_seed0,1.0,30.0,valid,300,1.0,5.016666666666667,0.05333333333333334,4.536069735758931,-0.6681969809380504
vda4_affine_ew_grid4x4_seed0,1.0,30.0,invalid,298,0.9933333333333333,5.046979865771812,0.05333333333333334,3.9950380176725253,-0.3976811218948477
