model,role,dose,condition,response_rate,mean_rt,dprime,criterion,achieved_change_mass_t5,achieved_change_mass_t6
vda4_crossattn1_grid2x2_seed0,control,0.25,invalid,0.956,5.125523012552302,3.513648476320125,0.06998082955782348,0.21599671244621277,0.8615200519561768
vda4_crossattn1_grid2x2_seed0,control,0.25,nochange,0.032,5.375,,,0.21599671244621277,0.8615200519561768
vda4_crossattn1_grid2x2_seed0,control,0.5,valid,0.992,5.020161290322581,4.210398426547235,-0.2226461046225262,0.17817877233028412,0.8508908748626709
vda4_crossattn1_grid2x2_seed0,control,0.5,invalid,0.944,5.110169491525424,3.4563351440945667,0.15438553660380816,0.17817877233028412,0.8508908748626709
vda4_crossattn1_grid2x2_seed0,control,0.5,nochange,0.028,5.285714285714286,,,0.17817877233028412,0.8508908748626709
vda4_crossattn1_grid2x2_seed0,control,0.75,valid,0.992,5.032258064516129,4.104061991097672,-0.27581432234730785,0.04431287944316864,0.688553512096405
vda4_crossattn1_grid2x2_seed0,control,0.75,invalid,0.928,5.073275862068965,3.2249561246671385,0.16373861086795916,0.04431287944316864,0.688553512096405
vda4_crossattn1_grid2x2_seed0,control,0.75,nochange,0.036,5.0,,,0.04431287944316864,0.688553512096405
vda4_crossattn1_grid2x2_seed0,control,1.0,valid,0.98,5.024489795918368,3.464503054529907,-0.283512075799343,0.0028822473250329494,0.2347695529460907
vda4_crossattn1_grid2x2_seed0,control,1.0,invalid,0.872,5.018348623853211,2.577582276430797,0.15994831325021208,0.0028822473250329494,0.2347695529460907
vda4_crossattn1_grid2x2_seed0,control,1.0,nochange,0.072,5.055555555555555,,,0.0028822473250329494,0.2347695529460907
