label,feedback,grid,n_tokens,seed,condition,window,trial,target_quadrant,cue_quadrant,target_total_quadrant_mass,cue_total_quadrant_mass,target_mean_patch_mass,cue_mean_patch_mass,target_peak_patch_raw,cue_peak_patch_raw,target_peak_patch_uniform_ratio,cue_peak_patch_uniform_ratio,target_peak_patch_quadrant_share,cue_peak_patch_quadrant_share,target_within_quadrant_peak_ratio,cue_within_quadrant_peak_ratio,target_minus_cue_total_mass,target_minus_other_total_mass,target_minus_cue_peak_share,target_minus_other_peak_share,target_argmax_total,target_argmax_peak
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,46,0,0,0.8203295012935996,0.8203295012935996,0.03281318005174398,0.03281318005174398,0.6194320321083069,0.6194320321083069,61.94320321083069,61.94320321083069,0.9819464898031119,0.9819464898031119,18.877537353328993,18.877537353328993,0.0,0.7604393426445313,0.0,0.9759286530708159,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,47,0,0,0.7768798810429871,0.7768798810429871,0.031075195241719485,0.031075195241719485,0.45448991656303406,0.45448991656303406,45.448991656303406,45.448991656303406,0.9764479714772127,0.9764479714772127,14.625488690505996,14.625488690505996,0.0,0.7025065037499493,0.0,0.9685972953029504,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,48,0,0,0.6940784582402557,0.6940784582402557,0.027763138329610228,0.027763138329610228,0.1463216096162796,0.1463216096162796,14.63216096162796,14.63216096162796,0.8849930372793403,0.8849930372793403,5.270355529663704,5.270355529663704,0.0,0.5921046101721004,0.0,0.8466573830391204,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,49,0,0,0.6620179205201566,0.6620179205201566,0.026480716820806265,0.026480716820806265,0.44314253330230713,0.44314253330230713,44.31425333023071,44.31425333023071,0.9609157162046897,0.9609157162046897,16.734536919866304,16.734536919866304,0.0,0.5493572308138633,0.0,0.947887621606253,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,50,0,0,0.8209273483371362,0.8209273483371362,0.032837093933485446,0.032837093933485446,0.6233172416687012,0.6233172416687012,62.33172416687012,62.33172416687012,0.9859372618781832,0.9859372618781832,18.982107336638485,18.982107336638485,0.0,0.7612364680777924,0.0,0.9812496825042443,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,51,0,0,0.612829074729234,0.612829074729234,0.02451316298916936,0.02451316298916936,0.32631978392601013,0.32631978392601013,32.63197839260101,32.63197839260101,0.9360065826857359,0.9360065826857359,13.31202277201795,13.31202277201795,0.0,0.4837720992121225,0.0,0.9146754435809812,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,52,0,0,0.5438580773770809,0.5438580773770809,0.021754323095083235,0.021754323095083235,0.13775289058685303,0.13775289058685303,13.775289058685303,13.775289058685303,0.857932302274089,0.857932302274089,6.3322076253426145,6.3322076253426145,0.0,0.39181076983610785,0.0,0.8105764030321186,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,53,0,0,0.5976501144468784,0.5976501144468784,0.023906004577875138,0.023906004577875138,0.190847247838974,0.190847247838974,19.0847247838974,19.0847247838974,0.8746900581776467,0.8746900581776467,7.983234806856934,7.983234806856934,0.0,0.46353348752018064,0.0,0.8329200775701956,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,54,0,0,0.759592927293852,0.759592927293852,0.030383717091754078,0.030383717091754078,0.3232240378856659,0.3232240378856659,32.32240378856659,32.32240378856659,0.9618000648209237,0.9618000648209237,10.638067650168667,10.638067650168667,0.0,0.6794572454527952,0.0,0.949066753094565,1,1
vda4_affine_ew_grid10x10_seed0,affine_ew,10x10,100,0,valid,frame5,55,0,0,0.56350890500471,0.56350890500471,0.022540356200188398,0.022540356200188398,0.3090639114379883,0.3090639114379883,30.906391143798828,30.906391143798828,0.9154139054537835,0.9154139054537835,13.711580628677245,13.711580628677245,0.0,0.41801187399930007,0.0,0.8872185406050447,1,1
