feedback,seed,condition,window,from_n_tokens,to_n_tokens,contrast,metric,n_paired_trials,mean_difference,ci95_low,ci95_high,interval_unit,interval_method
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_minus_other_peak_share,128,0.03208879798781838,-0.0012439080607024886,0.06443134110493513,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_argmax_total,128,0.0,0.0,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,4,16,16-4,target_argmax_peak,128,-0.0234375,-0.0546875,0.0,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_total_quadrant_mass,128,-0.1826659149569423,-0.20419349118389646,-0.16094610266456613,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,cue_total_quadrant_mass,128,0.03137897431213332,0.01532323580903494,0.047539341192111804,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_mean_patch_mass,128,-0.15973250861583896,-0.16442384209943797,-0.1551829914264979,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,cue_mean_patch_mass,128,-0.03469465078582061,-0.03808162903686026,-0.03135077695340152,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_peak_patch_raw,128,-0.16259864556559478,-0.19451408398062994,-0.13166223728230764,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,cue_peak_patch_raw,128,-0.05549124068420497,-0.06591710517366209,-0.045273804180487785,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
affine_ew,0,invalid,frames5_6_mean,16,100,100-16,target_peak_patch_uniform_ratio,128,22.596199553270708,20.737690012338863,24.484851036093822,paired held-out trial IDs,paired percentile bootstrap (10000 draws)
