label,grid,n_tokens,seed,condition,window,source,metric,n_trials,mean,ci95_low,ci95_high,interval_unit,interval_method
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame5,visual,target_minus_other_peak_share,128,-0.010915580536410154,-0.03154035942365837,0.01034737063137464,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame5,visual,target_argmax_raw_total,128,0.21875,0.1484375,0.296875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame5,visual,target_argmax_raw_peak,128,0.21875,0.1484375,0.2890625,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,source_total_share,128,0.9967368160810821,0.9935602415193567,0.9986930595325088,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_raw_total_quadrant_mass,128,0.9890739994589239,0.9789982533373405,0.9955323341418989,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_raw_total_quadrant_mass,128,0.9890739994589239,0.9789858701056801,0.9954599274438806,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_raw_peak_patch,128,0.9890739994589239,0.9791710158460774,0.9954681725706905,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_raw_peak_patch,128,0.9890739994589239,0.9789754701720085,0.995634435012471,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_raw_peak_patch_uniform_ratio,128,7.9125919956713915,7.834194201603532,7.964143865182995,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_raw_peak_patch_uniform_ratio,128,7.9125919956713915,7.829152627289295,7.964549546036869,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_conditional_total_quadrant_mass,128,0.9917011564661626,0.9835166198180847,0.996801921783807,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_conditional_total_quadrant_mass,128,0.9917011564661626,0.9839822746416059,0.9967962666397937,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_conditional_peak_patch,128,0.9917011564661626,0.9840561306894178,0.9968397265598307,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_conditional_peak_patch,128,0.9917011564661626,0.9838324988235717,0.9968361527789263,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_conditional_peak_patch_uniform_ratio,128,3.9668046258646505,3.934656019387335,3.9870650716487903,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_conditional_peak_patch_uniform_ratio,128,3.9668046258646505,3.9334284444724865,3.9873009447485153,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_peak_patch_quadrant_share,128,0.9917011564661626,0.9838072493253829,0.9968553772326644,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_peak_patch_quadrant_share,128,0.9917011564661626,0.9837882785877986,0.9968346904908499,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_minus_cue_raw_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_minus_other_raw_total_mass,128,0.9865197272515378,0.9744468309849977,0.9944705803398747,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_minus_cue_raw_peak,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_minus_other_raw_peak,128,0.9865197272515378,0.9746531837624844,0.9944455647313363,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_minus_other_peak_share,128,0.988934875288217,0.978581095448755,0.9957291495888412,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_argmax_raw_total,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,memory,target_argmax_raw_peak,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,source_total_share,128,0.003263183730478403,0.001288574984556412,0.0065020761051707504,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_raw_total_quadrant_mass,128,0.0006891527697163724,0.0003284055791129781,0.001159941157951749,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_raw_total_quadrant_mass,128,0.0006891527697163724,0.00032768996659786613,0.001144863621695613,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_raw_peak_patch,128,0.0006891527697163724,0.00032898277255863915,0.0011495416001342739,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_raw_peak_patch,128,0.0006891527697163724,0.0003255696533774,0.0011604613858890106,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_raw_peak_patch_uniform_ratio,128,0.005513222157730979,0.002640548662946429,0.009270669999113322,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_raw_peak_patch_uniform_ratio,128,0.005513222157730979,0.0026070346473936468,0.009136661607440286,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_conditional_total_quadrant_mass,128,0.23321861670651334,0.2137459030599296,0.25242119362084947,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_conditional_total_quadrant_mass,128,0.23321861670651334,0.21435451071677666,0.25247064981587375,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_conditional_peak_patch,128,0.23321861670651334,0.2144913732163834,0.2524758460135368,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_conditional_peak_patch,128,0.23321861670651334,0.21428113854301445,0.2525663406480573,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_conditional_peak_patch_uniform_ratio,128,0.9328744668260534,0.8580626404431179,1.0106955964317053,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_conditional_peak_patch_uniform_ratio,128,0.9328744668260534,0.8567884125979238,1.0112673049559247,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_peak_patch_quadrant_share,128,0.23321861670651334,0.21424313010012272,0.2528795605051274,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_peak_patch_quadrant_share,128,0.23321861670651334,0.21394984494639835,0.25248207348869894,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_minus_cue_raw_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_minus_other_raw_total_mass,128,-0.00016885755053763774,-0.0008365756084051765,0.0002550950806167405,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_minus_cue_raw_peak,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_minus_other_raw_peak,128,-0.00016885755053763774,-0.0008152691490172909,0.0002500535363135843,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_minus_other_peak_share,128,-0.02237517772464887,-0.04736305200742522,0.003183289801138,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_argmax_raw_total,128,0.2265625,0.15625,0.3046875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frame6,visual,target_argmax_raw_peak,128,0.2265625,0.15625,0.3046875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,source_total_share,128,0.945837344993187,0.9421851662037666,0.9494225742754185,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_raw_total_quadrant_mass,128,0.734436038415879,0.7222752954345196,0.7464349376270547,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_raw_total_quadrant_mass,128,0.734436038415879,0.7219582505349535,0.7466332242533099,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_raw_peak_patch,128,0.734436038415879,0.7221807170688408,0.7464735397108597,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_raw_peak_patch,128,0.734436038415879,0.7221894751011859,0.7464603455009637,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_raw_peak_patch_uniform_ratio,128,5.875488307327032,5.777009760285727,5.973071037302725,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_raw_peak_patch_uniform_ratio,128,5.875488307327032,5.7742561576887965,5.973877260112204,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_conditional_total_quadrant_mass,128,0.7622186057216673,0.7501362098524209,0.7736436942079022,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_conditional_total_quadrant_mass,128,0.7622186057216673,0.7503651136076612,0.77426898666815,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_conditional_peak_patch,128,0.7622186057216673,0.7505587982771329,0.774008501614872,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_conditional_peak_patch,128,0.7622186057216673,0.7504626946077231,0.7737543710470879,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_conditional_peak_patch_uniform_ratio,128,3.0488744228866693,3.0027493628299755,3.0951677250401595,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_conditional_peak_patch_uniform_ratio,128,3.0488744228866693,3.001053799748991,3.094163701961248,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_peak_patch_quadrant_share,128,0.7622186057216673,0.7505616535180323,0.7739155356792861,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_peak_patch_quadrant_share,128,0.7622186057216673,0.7509040994078023,0.7735432621407248,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_minus_cue_raw_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_minus_other_raw_total_mass,128,0.6639689362234431,0.6483945767576288,0.6792512207091873,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_minus_cue_raw_peak,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_minus_other_raw_peak,128,0.6639689362234431,0.6483859031930532,0.6793679412278444,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_minus_other_peak_share,128,0.6829581409622232,0.6667297889161342,0.6987385925964388,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_argmax_raw_total,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,memory,target_argmax_raw_peak,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,source_total_share,128,0.054162652062236916,0.05061928434474772,0.057844117397381246,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_raw_total_quadrant_mass,128,0.013635278062618994,0.012259335226689937,0.01506777706077731,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_raw_total_quadrant_mass,128,0.013635278062618994,0.012287009983400932,0.015070569945641576,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_raw_peak_patch,128,0.013635278062618994,0.01226500607690495,0.015122208964947603,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_raw_peak_patch,128,0.013635278062618994,0.012290134727005686,0.015098104185351957,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_raw_peak_patch_uniform_ratio,128,0.10908222450095195,0.09802649931800964,0.12055172549126354,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_raw_peak_patch_uniform_ratio,128,0.10908222450095195,0.09791827220555298,0.12051207426687575,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_conditional_total_quadrant_mass,128,0.23751596565210287,0.22100006309396908,0.25434776656451824,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_conditional_total_quadrant_mass,128,0.23751596565210287,0.22081462711701694,0.2544466767462995,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_conditional_peak_patch,128,0.23751596565210287,0.22090045764210461,0.25427427416077925,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_conditional_peak_patch,128,0.23751596565210287,0.22084467656624931,0.2540082679280767,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_conditional_peak_patch_uniform_ratio,128,0.9500638626084115,0.8828289889091886,1.0164322961655177,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_conditional_peak_patch_uniform_ratio,128,0.9500638626084115,0.8834377634669762,1.016653107124297,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_peak_patch_quadrant_share,128,0.23751596565210287,0.2211061880128433,0.2544829373562357,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_peak_patch_quadrant_share,128,0.23751596565210287,0.2213497360928045,0.2539004082694505,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_minus_cue_raw_total_mass,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_minus_other_raw_total_mass,128,0.0001261533960796869,-0.0011336386561491864,0.0014255617488180934,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_minus_cue_raw_peak,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_minus_other_raw_peak,128,0.0001261533960796869,-0.0011750737326860906,0.001429906280713089,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_minus_cue_peak_share,128,0.0,0.0,0.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_minus_other_peak_share,128,-0.016645379130529513,-0.038508664985379935,0.005764167253886432,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_argmax_raw_total,128,0.2265625,0.15625,0.3046875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed0,2x2,4,0,valid,frames5_6_mean,visual,target_argmax_raw_peak,128,0.2265625,0.15625,0.3046875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,source_total_share,128,0.9641543972538784,0.9625483331736178,0.965802569934749,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_raw_total_quadrant_mass,128,0.24727808631723747,0.233985940401908,0.2609333267988404,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_raw_total_quadrant_mass,128,0.2531409554067068,0.23827839980076532,0.26800469778681874,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_raw_peak_patch,128,0.24727808631723747,0.23372061800473604,0.26099347169802056,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_raw_peak_patch,128,0.2531409554067068,0.2384074223911739,0.26824533070175677,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_raw_peak_patch_uniform_ratio,128,1.9782246905378997,1.8718642938998529,2.087937367975246,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_raw_peak_patch_uniform_ratio,128,2.0251276432536542,1.9073394960956649,2.1481312735471874,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_conditional_total_quadrant_mass,128,0.25638779707011095,0.24269663458902857,0.27070544101372707,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_conditional_total_quadrant_mass,128,0.2625292995375139,0.24763727911754738,0.2783622063906037,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_conditional_peak_patch,128,0.25638779707011095,0.24231756733866466,0.2703380772843395,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_conditional_peak_patch,128,0.2625292995375139,0.24737901638764898,0.27820481435491606,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_conditional_peak_patch_uniform_ratio,128,1.0255511882804438,0.9705819889509333,1.0824986664648528,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_conditional_peak_patch_uniform_ratio,128,1.0501171981500557,0.9889546830910569,1.1133967886225085,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_peak_patch_quadrant_share,128,0.25638779707011095,0.24246045003895103,0.27042831754108215,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_peak_patch_quadrant_share,128,0.2625292995375139,0.2475384147667971,0.2786273026159531,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,cue_within_quadrant_peak_ratio,128,1.0,1.0,1.0,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_minus_cue_raw_total_mass,128,-0.005862869089469314,-0.029475677767186424,0.018105417127662803,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_minus_other_raw_total_mass,128,0.008319316005023817,-0.00934217299169783,0.02650687953573651,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_minus_cue_raw_peak,128,-0.005862869089469314,-0.02932102134509478,0.017584719572914763,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_minus_other_raw_peak,128,0.008319316005023817,-0.00928138161204212,0.026365006445848833,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_minus_cue_peak_share,128,-0.006141502467403023,-0.030430107884341195,0.01918070138782761,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_minus_other_peak_share,128,0.008517062760147898,-0.0098784459895838,0.027285175957623184,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_argmax_raw_total,128,0.2265625,0.15625,0.296875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,memory,target_argmax_raw_peak,128,0.2265625,0.15625,0.296875,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,source_total_share,128,0.035845604208589066,0.03421636380489872,0.03744185385553465,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,target_raw_total_quadrant_mass,128,0.00949870692420518,0.008775500846059003,0.010252466312613251,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,cue_raw_total_quadrant_mass,128,0.009239973198418738,0.00862041811255949,0.009873360438405143,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,target_raw_peak_patch,128,0.00949870692420518,0.008751520902160336,0.010256641296791713,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,cue_raw_peak_patch,128,0.009239973198418738,0.00861357106732612,0.009880155901373654,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,target_raw_peak_patch_uniform_ratio,128,0.07598965539364144,0.07011110101666418,0.08208142970252083,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,cue_raw_peak_patch_uniform_ratio,128,0.0739197855873499,0.06894514857231115,0.07876791466260329,held-out trials,percentile bootstrap (10000 draws)
vda4_crossattn1_grid2x2_seed1,2x2,4,1,invalid,frame5,visual,target_conditional_total_quadrant_mass,128,0.2596327975694059,0.2460813841334608,0.27368566041285547,held-out trials,percentile bootstrap (10000 draws)
